"Analysis";"Langauge Code";"Year";"Breakpoint 1";"Breakpoint 2";"alpha";"beta1";"beta2";"intercept"
"Double Breakpoint R";"ger-all";1838;8.38234923945062;10.230814331445;-1.01533319231104;-0.289350770607661;-0.186689520576965;16.0737050091025
"Double Breakpoint R";"ger-all";1839;8.51608164664595;10.3455086755052;-1.01303143790847;-0.306063207685633;-0.164396444706428;15.8992980096029
"Double Breakpoint R";"ger-all";1840;8.50056629794715;10.2318821047535;-1.02067403406854;-0.292425813311865;-0.175730438177983;15.9462767706095
"Double Breakpoint R";"ger-all";1841;8.47799968064667;10.2794497567754;-1.0201835396976;-0.289417785681381;-0.182661733143003;15.8721204077485
"Double Breakpoint R";"ger-all";1842;8.59419864542801;10.3840010029272;-1.02078483394584;-0.299420334775321;-0.1574143911253;16.0654668875377
"Double Breakpoint R";"ger-all";1843;8.59273559736282;10.3893243743156;-1.01845715875347;-0.309625182674498;-0.159250476374715;16.1303064452698
"Double Breakpoint R";"ger-all";1844;8.53751842631566;10.4395681666264;-1.0104277118016;-0.311172849307675;-0.16659572236427;16.0567949927466
"Double Breakpoint R";"ger-all";1845;8.49280722209718;10.3831119664605;-1.02008106113506;-0.304257995592638;-0.185134182304145;16.3039312285153
"Double Breakpoint R";"ger-all";1846;8.64403463734722;10.5289168440574;-1.02678209818044;-0.311548919320802;-0.172567742434058;16.4250310113568
"Double Breakpoint R";"ger-all";1847;8.40561925524051;10.3085161775171;-1.00189137304994;-0.298062648474264;-0.196444274543413;16.2406239412344
"Double Breakpoint R";"ger-all";1848;8.57114959628959;10.4789472398977;-1.00777525035114;-0.312707005807991;-0.158118898525717;16.1291793230768
"Double Breakpoint R";"ger-all";1849;8.4719552803845;10.3750507815028;-0.997329355524184;-0.319946945277657;-0.186574685698987;15.9264203825728
"Double Breakpoint R";"ger-all";1850;8.4692888161747;10.2673813492368;-1.0001909008836;-0.317999419502477;-0.181479188014816;16.2498436408165
"Double Breakpoint R";"ger-all";1851;8.50610355508148;10.4075199017038;-1.00035225147011;-0.313856019538248;-0.175863386256027;16.2468226262786
"Double Breakpoint R";"ger-all";1852;8.6028947518205;10.4142159353174;-1.00234335909336;-0.303539237654157;-0.165784405116919;16.1657575821778
"Double Breakpoint R";"ger-all";1853;8.5944200087433;10.4441113897092;-0.999796040124;-0.306960432844306;-0.180153120669882;16.158042761328
"Double Breakpoint R";"ger-all";1854;8.57031273216278;10.4219011578065;-1.00108371494132;-0.301409082985248;-0.186406519034449;16.1835893525953
"Double Breakpoint R";"ger-all";1855;8.54197201816351;10.4149185315793;-1.00119230418422;-0.307171629352975;-0.167037266012001;16.2597414878659
"Double Breakpoint R";"ger-all";1856;8.53874926090754;10.3424583519871;-1.00530364425074;-0.28959058427302;-0.18002097913269;16.2950717248319
"Double Breakpoint R";"ger-all";1857;8.66020466730597;10.52749480198;-1.00299362298165;-0.307802492828324;-0.160781313549905;16.289946805524
"Double Breakpoint R";"ger-all";1858;8.67067748463215;10.616232929465;-1.00736834181766;-0.308559795938582;-0.172189234791202;16.3492817188085
"Double Breakpoint R";"ger-all";1859;8.62324193003528;10.5108519886562;-1.00503191609049;-0.30884830886573;-0.173231635791853;16.229397561584
"Double Breakpoint R";"ger-all";1860;8.70418369008821;10.6465294281007;-1.00777298377008;-0.302013901873289;-0.169820142308285;16.4546207521879
"Double Breakpoint R";"ger-all";1861;8.68271562072195;10.6522882489003;-1.00412364999872;-0.309699978422901;-0.181911333029238;16.4428169260089
"Double Breakpoint R";"ger-all";1862;8.6316480621335;10.6350416020667;-1.00781724516677;-0.308870941171709;-0.187436521733702;16.5994479315423
"Double Breakpoint R";"ger-all";1863;8.66713078762765;10.6456645983513;-1.00632152469239;-0.297009115743791;-0.185063988931513;16.4691397441559
"Double Breakpoint R";"ger-all";1864;8.79843999979863;10.8021293388578;-1.01274397355071;-0.298963064420955;-0.156637500433346;16.3847506609662
"Double Breakpoint R";"ger-all";1865;8.8098801617097;10.8961574041594;-1.0139565575298;-0.30747561068749;-0.177480160974001;16.6252898912736
"Double Breakpoint R";"ger-all";1866;8.73936564652057;10.671207851533;-1.00918722607257;-0.30509211927633;-0.158005646427852;16.5587422905465
"Double Breakpoint R";"ger-all";1867;8.7428147717458;10.8852536265588;-1.00616108830037;-0.311506159462756;-0.162045743722864;16.6578719910335
"Double Breakpoint R";"ger-all";1868;8.69546280545268;10.7655529297549;-1.00468347533547;-0.31468825575664;-0.163218634141444;16.6508894749925
"Double Breakpoint R";"ger-all";1869;8.82249374201359;11.0017290051971;-1.01354733705344;-0.333848481759981;-0.154013761998969;16.6300818011631
"Double Breakpoint R";"ger-all";1870;8.55670383612733;10.5596618862403;-0.998635437493757;-0.296601012322879;-0.145828492974676;16.2944460871637
"Double Breakpoint R";"ger-all";1871;8.65659594749753;10.5408954451317;-1.00025250152223;-0.289247957309299;-0.142288380712905;16.0727419037096
"Double Breakpoint R";"ger-all";1872;8.53085471320354;10.4730278313693;-0.994350437013977;-0.283611629473525;-0.144176896616054;16.070264487692
"Double Breakpoint R";"ger-all";1873;8.30688428866868;10.2201509281407;-0.981481952036034;-0.259264727925479;-0.17332994047292;16.064456546326
"Double Breakpoint R";"ger-all";1874;8.61687449551723;10.7664453998757;-0.998419781379566;-0.302216096179523;-0.157797386908793;16.2695583425637
"Double Breakpoint R";"ger-all";1875;8.61909958385777;10.606276006548;-0.99894926532285;-0.286858751037329;-0.153415565121716;16.2841507487633
"Double Breakpoint R";"ger-all";1876;8.59760081194292;10.7058287991724;-1.0003769483769;-0.294515257657279;-0.148661818751113;16.3377643319894
"Double Breakpoint R";"ger-all";1877;8.46801385926589;10.6739355483665;-0.991273750888729;-0.286196266282475;-0.159729905693348;16.3402132469533
"Double Breakpoint R";"ger-all";1878;8.64421274292764;10.7949671077827;-1.00077713172999;-0.296753342201978;-0.154551718452098;16.4520579840876
"Double Breakpoint R";"ger-all";1879;8.59399000862364;10.6306377567385;-0.994988172914032;-0.282654310721117;-0.16923680040776;16.3801734922477
"Double Breakpoint R";"ger-all";1880;8.63715283235044;10.7673911252282;-1.00020782083707;-0.287752757044934;-0.155748884918424;16.4174413670569
"Double Breakpoint R";"ger-all";1881;8.61805568675493;10.7027596466988;-0.994351630861878;-0.287977606092463;-0.163039310299131;16.3512474942413
"Double Breakpoint R";"ger-all";1882;8.74550876148479;10.8246848247752;-1.00634997983886;-0.2945353660004;-0.148177439978162;16.5880597542523
"Double Breakpoint R";"ger-all";1883;8.63425609546875;10.8497038412016;-0.998638344054097;-0.297014992926436;-0.145656500203375;16.4204930523356
"Double Breakpoint R";"ger-all";1884;8.76778142347066;10.9360822956569;-1.01028746301827;-0.290630039847007;-0.149498316227342;16.6304464938356
"Double Breakpoint R";"ger-all";1885;8.74034123981212;10.8310363572877;-1.00697930654431;-0.288676771781453;-0.144283916594891;16.6145756881993
"Double Breakpoint R";"ger-all";1886;8.64954118449445;10.914896298352;-1.0007343479439;-0.284783966668836;-0.152650116805281;16.5386204328148
"Double Breakpoint R";"ger-all";1887;8.7403885708786;11.1423983246082;-1.00433120745442;-0.300555862935326;-0.14504578484336;16.5204430275917
"Double Breakpoint R";"ger-all";1888;8.70881782976452;11.0123040897102;-1.00335576147232;-0.294884106713161;-0.133624697325982;16.5650880720146
"Double Breakpoint R";"ger-all";1889;8.73259758778405;10.867972651899;-1.00553338138935;-0.294569447339408;-0.132576353168207;16.5521897766169
"Double Breakpoint R";"ger-all";1890;8.78978227174555;11.0331057320871;-1.00746675498919;-0.302865580445708;-0.136986526758922;16.5810276590342
"Double Breakpoint R";"ger-all";1891;8.72309801169717;11.1048170130246;-1.0058376517852;-0.28917659571475;-0.148884383162569;16.5730987559956
"Double Breakpoint R";"ger-all";1892;8.79725900118844;11.0199574116662;-1.00741771062665;-0.296979664884885;-0.132829485094565;16.7150120618777
"Double Breakpoint R";"ger-all";1893;8.73733278905906;11.0854479277054;-1.0054024660924;-0.300572131346979;-0.14175567903008;16.7106102399978
"Double Breakpoint R";"ger-all";1894;8.75031902418329;11.0759193793421;-1.00490100689463;-0.306329245526469;-0.1270075364755;16.7283730782603
"Double Breakpoint R";"ger-all";1895;8.76732543163714;11.076613276586;-1.00799224821877;-0.294248737613179;-0.134076724920189;16.7359597071183
"Double Breakpoint R";"ger-all";1896;8.75259187876184;11.0520512022304;-1.00186512930902;-0.301603648184473;-0.139160822462909;16.8359309396373
"Double Breakpoint R";"ger-all";1897;8.86026025930986;11.2128639326192;-1.00649169669949;-0.313584664478083;-0.128583394556008;16.8836967074345
"Double Breakpoint R";"ger-all";1898;8.84698989735637;11.2150739039589;-1.00828901859963;-0.307469457944783;-0.13739145394522;16.9812747902801
"Double Breakpoint R";"ger-all";1899;8.78588589651621;11.1073746148378;-1.0032980860206;-0.304860694554556;-0.140984986820918;16.9246278176937
"Double Breakpoint R";"ger-all";1900;8.80721895856295;11.1949785156329;-1.00618242597559;-0.303357216659244;-0.138547507617987;17.0031139239875
"Double Breakpoint R";"ger-all";1901;8.81541603744399;11.2557725866172;-1.00815250490647;-0.307654631160416;-0.136067027108105;17.1267751423767
"Double Breakpoint R";"ger-all";1902;8.84427075250686;11.2438084254078;-1.01136514299547;-0.303297059581569;-0.138892826798964;17.2392568440542
"Double Breakpoint R";"ger-all";1903;8.7972839973909;11.2680514917875;-1.00628347176161;-0.313912069218605;-0.141137463256135;17.2504580078908
"Double Breakpoint R";"ger-all";1904;8.77024147317494;11.3104319640738;-1.0035071536877;-0.310676064491471;-0.147853551498462;17.3493984759756
"Double Breakpoint R";"ger-all";1905;8.7960060383865;11.3496754681673;-1.00801191723853;-0.31186116266263;-0.138860385891197;17.4441604061823
"Double Breakpoint R";"ger-all";1906;8.8341475214324;11.4207415016296;-1.01111350185831;-0.317431657602861;-0.138389660247575;17.4841474565406
"Double Breakpoint R";"ger-all";1907;8.7352196909649;11.325610840142;-1.00346327302391;-0.316426126707282;-0.146614911181664;17.5229676800817
"Double Breakpoint R";"ger-all";1908;8.76981355608481;11.4346875039574;-1.0057591957354;-0.315384930024856;-0.151598612544923;17.5778956134958
"Double Breakpoint R";"ger-all";1909;8.71726669866847;11.2315027810626;-0.999406626652562;-0.311816423944775;-0.130882748384577;17.1816546748017
"Double Breakpoint R";"ger-all";1910;8.73010405392444;11.3136641579563;-1.00328069705664;-0.307200149352157;-0.138132759840108;17.2296276338272
"Double Breakpoint R";"ger-all";1911;8.65627316744836;11.2002097273348;-0.999446505762091;-0.308355789312083;-0.140432398447797;17.2015796502427
"Double Breakpoint R";"ger-all";1912;8.69074458641102;11.3528520663532;-1.00216000202518;-0.304098242854681;-0.135458383424663;17.2335281132378
"Double Breakpoint R";"ger-all";1913;8.7223907982957;11.3554526112559;-1.00394404673219;-0.30804659011392;-0.137059190738264;17.3108975742805
"Double Breakpoint R";"ger-all";1914;8.63106765041798;11.2422268723465;-0.998770608020334;-0.307812001326346;-0.122710735100556;17.1308457482408
"Double Breakpoint R";"ger-all";1915;8.58341880194794;11.0502097727929;-0.991035933985934;-0.308922845758744;-0.122040514149874;16.6853892229356
"Double Breakpoint R";"ger-all";1916;8.4319489806712;10.7809188856878;-0.982926435090706;-0.308585467733615;-0.128253410653163;16.4545121304016
"Double Breakpoint R";"ger-all";1917;8.45884592335447;10.8663802429698;-0.985235604891854;-0.304043901004318;-0.141151009468154;16.4414622457474
"Double Breakpoint R";"ger-all";1918;8.44079046867849;10.6720887142246;-0.984406845598692;-0.303535707122758;-0.117488463243007;16.3594767169569
"Double Breakpoint R";"ger-all";1919;8.58570413337896;10.8930094572035;-0.994467350268687;-0.311766218598253;-0.123240002270248;16.5954958020598
"Double Breakpoint R";"ger-all";1920;8.5529770445135;10.8631553414424;-0.992265473532083;-0.308687108157686;-0.133968243348644;16.7410611004087
"Double Breakpoint R";"ger-all";1921;8.64815642725292;11.0636134002285;-1.00006742850678;-0.313616005891369;-0.124066577805467;16.8209033709814
"Double Breakpoint R";"ger-all";1922;8.67351566295926;11.0589636278525;-1.0016812579292;-0.319791374747175;-0.116410733409625;16.921708717056
"Double Breakpoint R";"ger-all";1923;8.63534325062275;11.051015543547;-0.999190838727615;-0.316751654410133;-0.119341265436826;16.9609903568956
"Double Breakpoint R";"ger-all";1924;8.6403792314955;11.0246954370178;-0.996792715753486;-0.31364980792261;-0.119430476885159;16.7613933481686
"Double Breakpoint R";"ger-all";1925;8.67527810248991;11.169740731363;-0.997137437107498;-0.319364069178194;-0.114729111077415;16.9573343590101
"Double Breakpoint R";"ger-all";1926;8.53011067196151;10.9903170428157;-0.99242268455429;-0.310224747713816;-0.120006534279316;16.9409062721104
"Double Breakpoint R";"ger-all";1927;8.57077589165986;11.0596024478712;-0.991920113207767;-0.311117256364195;-0.11615470002884;16.9349203202577
"Double Breakpoint R";"ger-all";1928;8.58108526738289;11.1834719504222;-0.993501685821112;-0.317993010255738;-0.110357459469184;17.0451862036256
"Double Breakpoint R";"ger-all";1929;8.57588106167793;11.050313295525;-0.995829276479595;-0.307847410571407;-0.115494250708048;17.0235681855877
"Double Breakpoint R";"ger-all";1930;8.64069589444379;11.2633324112243;-0.996249300479068;-0.312871187187636;-0.108980296103386;17.102302998082
"Double Breakpoint R";"ger-all";1931;8.54161225301387;11.1501654523605;-0.991376269312995;-0.298626013599646;-0.127229159987271;16.9613884296564
"Double Breakpoint R";"ger-all";1932;8.60979282109796;11.1854506656455;-0.994522778251597;-0.303679879583849;-0.119183876020802;16.9199429762169
"Double Breakpoint R";"ger-all";1933;8.50567725394775;10.9225802039928;-0.991028300829222;-0.294297184538755;-0.122457175712183;16.7390720859187
"Double Breakpoint R";"ger-all";1934;8.48805741873906;10.9731533389016;-0.988190294800122;-0.301821371980842;-0.114598859003456;16.6846563900995
"Double Breakpoint R";"ger-all";1935;8.59752488622913;11.1150521803496;-0.995116632463023;-0.2930549605404;-0.130490142111837;16.7885696507049
"Double Breakpoint R";"ger-all";1936;8.57345979837732;10.8806704074836;-0.991459222028146;-0.283722853649086;-0.126930742827931;16.6346753155682
"Double Breakpoint R";"ger-all";1937;8.57448477585936;11.0365139151443;-0.992949196536822;-0.28793571883159;-0.112429682697738;16.7001497226234
"Double Breakpoint R";"ger-all";1938;8.62215082470804;11.0214516331599;-0.99311993547605;-0.295694936821101;-0.109830439115844;16.6481503849745
"Double Breakpoint R";"ger-all";1939;8.53340539887533;11.0644407747454;-0.987981797606878;-0.297832017720885;-0.116069454631386;16.7032255396791
"Double Breakpoint R";"ger-all";1940;8.64620446251612;10.9710118064544;-0.995864893197611;-0.289311298830335;-0.11438978731708;16.2620778488207
"Double Breakpoint R";"ger-all";1941;8.57748772632928;10.7788340257533;-0.990326818692301;-0.289904153803734;-0.107701607540526;16.0967539026554
"Double Breakpoint R";"ger-all";1942;8.62866962815661;10.9057265976983;-0.990289347071444;-0.297529764761152;-0.102104596751252;16.0631726127973
"Double Breakpoint R";"ger-all";1943;8.66228004819281;10.8755615346501;-0.994215090403667;-0.306674231254001;-0.0989873845339861;16.1162580431837
"Double Breakpoint R";"ger-all";1944;8.53243648430515;10.4873091118442;-0.98592922636658;-0.268816262273834;-0.104972967855975;15.6162612616833
"Double Breakpoint R";"ger-all";1945;8.40045927426548;10.1913299249427;-0.989522120083697;-0.259687323401233;-0.116811955530255;15.2869051751637
"Double Breakpoint R";"ger-all";1946;8.53284084054869;10.3833951525176;-0.991904139528845;-0.277927273257342;-0.12181251757795;15.7253066795457
"Double Breakpoint R";"ger-all";1947;8.65414981475893;10.7016257860186;-1.00129839764351;-0.302196997258824;-0.12962080293217;16.2018747723112
"Double Breakpoint R";"ger-all";1948;8.60065542590871;10.704878264348;-0.990201546442986;-0.306285767580673;-0.11188492309391;16.2138358979263
"Double Breakpoint R";"ger-all";1949;8.72497474996112;10.9416753214635;-0.997654676302694;-0.314703665087729;-0.116312092201231;16.4941505286801
"Double Breakpoint R";"ger-all";1950;8.59243988381069;10.7914963119083;-0.989515044375733;-0.309752134194423;-0.11227443844468;16.429469692123
"Double Breakpoint R";"ger-all";1951;8.56079100564131;10.8451721760539;-0.982674193938625;-0.318881006084932;-0.108933871848988;16.4169515570209
"Double Breakpoint R";"ger-all";1952;8.49330980920811;10.6741902732575;-0.979953885989111;-0.314521516204346;-0.116206342799436;16.4380327190439
"Double Breakpoint R";"ger-all";1953;8.52534343570845;10.8487215114852;-0.979519614409571;-0.318810552627801;-0.111215828920133;16.5207726703134
"Double Breakpoint R";"ger-all";1954;8.56566890624519;11.0759406256844;-0.982207553672032;-0.331448687899773;-0.109193092651624;16.6174701452629
"Double Breakpoint R";"ger-all";1955;8.47517280837628;10.840150619017;-0.975488857709502;-0.316801813550142;-0.129244135561823;16.635583399781
"Double Breakpoint R";"ger-all";1956;8.57155358091975;11.0859931794474;-0.981406379266615;-0.325983962428243;-0.1303096577649;16.8041819257652
"Double Breakpoint R";"ger-all";1957;8.61879710968372;11.1351933360024;-0.985298620451702;-0.33861006960812;-0.122683668509263;16.9025907242074
"Double Breakpoint R";"ger-all";1958;8.57797864526335;11.1591345776941;-0.980074225030111;-0.336841432408248;-0.123771441164591;16.8799061819039
"Double Breakpoint R";"ger-all";1959;8.53016041550491;11.1225565495401;-0.976770805904092;-0.341079084544266;-0.117290706995627;17.0068545886376
"Double Breakpoint R";"ger-all";1960;8.58971165000516;11.1732469423472;-0.97933930187142;-0.340624600771253;-0.12698023413599;17.0850639625598
"Double Breakpoint R";"ger-all";1961;8.56426311086553;11.1778679658012;-0.976630381827341;-0.345445144013441;-0.124424838891506;17.167020920327
"Double Breakpoint R";"ger-all";1962;8.55321636187336;11.1565354726905;-0.978260764839151;-0.345134572343353;-0.117014981298834;17.1982620675836
"Double Breakpoint R";"ger-all";1963;8.6295118072987;11.3018966869442;-0.983113403651735;-0.342214937389505;-0.120990839365737;17.2801054509213
"Double Breakpoint R";"ger-all";1964;8.53523457603189;11.1121616601049;-0.97732989564385;-0.333291034327166;-0.128297210441345;17.2926945056666
"Double Breakpoint R";"ger-all";1965;8.58011745384871;11.2629584393242;-0.976617044945683;-0.341697286262482;-0.129010471383129;17.3981626955485
"Double Breakpoint R";"ger-all";1966;8.5751414426253;11.3730410602364;-0.974954186452711;-0.354536754901468;-0.123034684069722;17.405629054556
"Double Breakpoint R";"ger-all";1967;8.59035953531701;11.3402953650978;-0.978749183736828;-0.347106389479228;-0.128168954817502;17.5869646393197
"Double Breakpoint R";"ger-all";1968;8.57755258622645;11.3370710564754;-0.976037669503862;-0.348309784489873;-0.126176576337335;17.6395010599668
"Double Breakpoint R";"ger-all";1969;8.56986813722876;11.3977062416513;-0.973881170729143;-0.352423648697543;-0.131408286274309;17.5994959113452
"Double Breakpoint R";"ger-all";1970;8.55845541952024;11.3829467229749;-0.971226134279913;-0.352180150634864;-0.127870698863622;17.6190461195103
"Double Breakpoint R";"ger-all";1971;8.49815082197026;11.2642689725435;-0.965920615288765;-0.352838418559559;-0.132056551340226;17.5593966134845
"Double Breakpoint R";"ger-all";1972;8.48208271490493;11.335401499053;-0.962269353984804;-0.355926706255597;-0.131916628828737;17.5241892069761
"Double Breakpoint R";"ger-all";1973;8.49326765019634;11.3655169262588;-0.962630625732498;-0.356262970503222;-0.128605859255156;17.5031415822979
"Double Breakpoint R";"ger-all";1974;8.50988130720907;11.3633183821134;-0.962678431075017;-0.349134866998734;-0.133745492359735;17.5166533645629
"Double Breakpoint R";"ger-all";1975;8.50952093458704;11.4245192717175;-0.963079411824548;-0.353989094682355;-0.12863531998947;17.5201828504942
"Double Breakpoint R";"ger-all";1976;8.47250498863472;11.3862325389942;-0.954730266114529;-0.356186587306316;-0.135102997724695;17.3988726941968
"Double Breakpoint R";"ger-all";1977;8.53580292967101;11.5155169005568;-0.959672087880291;-0.356458143174172;-0.133114793328247;17.4912529587613
"Double Breakpoint R";"ger-all";1978;8.50932488639699;11.4884975000095;-0.959347778602963;-0.354819183468377;-0.12863702218651;17.4642619932406
"Double Breakpoint R";"ger-all";1979;8.56881743362824;11.58541669199;-0.963998877070499;-0.353579012789181;-0.123905266387307;17.5700601425222
"Double Breakpoint R";"ger-all";1980;8.58027594531198;11.5215362408366;-0.963029878855056;-0.35179933684907;-0.135312105956157;17.5410932551928
"Double Breakpoint R";"ger-all";1981;8.59098633223927;11.5835208015768;-0.96409581030988;-0.349783459130121;-0.134340437719384;17.5389439627002
"Double Breakpoint R";"ger-all";1982;8.5323584255558;11.4774343681434;-0.957019450557979;-0.348598905547537;-0.133142266398654;17.4836253545082
"Double Breakpoint R";"ger-all";1983;8.62240356782727;11.5490149698831;-0.963644046843422;-0.347318948969586;-0.134810949218276;17.5380838545733
"Double Breakpoint R";"ger-all";1984;8.6139078366281;11.5503434152171;-0.96137108177988;-0.35596305123838;-0.138329370540297;17.4876291774989
"Double Breakpoint R";"ger-all";1985;8.58974280402661;11.4571033245492;-0.959152295435144;-0.346774592619358;-0.134946621932466;17.3693285813532
"Double Breakpoint R";"ger-all";1986;8.61813521792856;11.5701126484812;-0.96084556034409;-0.348488385439077;-0.133157303800925;17.3521582536272
"Double Breakpoint R";"ger-all";1987;8.61834763452173;11.4627171851357;-0.960985747708839;-0.344555819330765;-0.132142010923873;17.3463210885497
"Double Breakpoint R";"ger-all";1988;8.60670743391533;11.4548117399549;-0.960069572056233;-0.340687961886916;-0.137077679965578;17.4367279748714
"Double Breakpoint R";"ger-all";1989;8.63402970065134;11.5254036730066;-0.961449336838848;-0.347700159242197;-0.130281249575619;17.419085660135
"Double Breakpoint R";"ger-all";1990;8.61170247641065;11.409197834483;-0.962540088376592;-0.339204860179483;-0.142964135134708;17.4588228703028
"Double Breakpoint R";"ger-all";1991;8.62072059064089;11.4730974565252;-0.960172425164482;-0.341625935761942;-0.135756064880433;17.3836272230594
"Double Breakpoint R";"ger-all";1992;8.65162184700276;11.4421112183805;-0.962654684686533;-0.339042466743241;-0.132433062684374;17.3906767554306
"Double Breakpoint R";"ger-all";1993;8.6526701076864;11.4748928221186;-0.962850778252556;-0.343007146534165;-0.135533754967627;17.4771583406185
"Double Breakpoint R";"ger-all";1994;8.63794905387463;11.4328609744172;-0.959133970023744;-0.340173484013166;-0.134804315222195;17.4610760570225
"Double Breakpoint R";"ger-all";1995;8.65133148251851;11.5031592214954;-0.961751263473521;-0.347556030036914;-0.137759047249661;17.5742516042445
"Double Breakpoint R";"ger-all";1996;8.7430342188338;11.5472134255224;-0.965759833676152;-0.341023248156387;-0.13214951999748;17.5500023439922
"Double Breakpoint R";"ger-all";1997;8.69545604294846;11.5465812110063;-0.960208986750871;-0.342990786784933;-0.136656111584048;17.5313896034188
"Double Breakpoint R";"ger-all";1998;8.71722893629451;11.5629745910742;-0.961577233820764;-0.34087447079934;-0.136828408874563;17.5167613215446
"Double Breakpoint R";"ger-all";1999;8.76972679005642;11.7117668526446;-0.968946661450063;-0.342412914610896;-0.133629014573389;17.7465281348716
"Double Breakpoint R";"ger-all";2000;"Error"
"Double Breakpoint R";"heb-all";1800;"Error"
"Double Breakpoint R";"heb-all";1801;"Error"
"Double Breakpoint R";"heb-all";1802;"Error"
"Double Breakpoint R";"heb-all";1803;"Error"
"Double Breakpoint R";"heb-all";1804;"Error"
"Double Breakpoint R";"heb-all";1805;"Error"
"Double Breakpoint R";"heb-all";1806;"Error"
"Double Breakpoint R";"heb-all";1807;"Error"
"Double Breakpoint R";"heb-all";1808;"Error"
"Double Breakpoint R";"heb-all";1809;"Error"
"Double Breakpoint R";"heb-all";1810;"Error"
"Double Breakpoint R";"heb-all";1811;"Error"
"Double Breakpoint R";"heb-all";1812;"Error"
"Double Breakpoint R";"heb-all";1813;"Error"
"Double Breakpoint R";"heb-all";1814;"Error"
"Double Breakpoint R";"heb-all";1815;"Error"
"Double Breakpoint R";"heb-all";1816;"Error"
"Double Breakpoint R";"heb-all";1817;"Error"
"Double Breakpoint R";"heb-all";1818;"Error"
"Double Breakpoint R";"heb-all";1819;"Error"
"Double Breakpoint R";"heb-all";1820;"Error"
"Double Breakpoint R";"heb-all";1821;"Error"
"Double Breakpoint R";"heb-all";1822;"Error"
"Double Breakpoint R";"heb-all";1823;"Error"
"Double Breakpoint R";"heb-all";1824;"Error"
"Double Breakpoint R";"heb-all";1825;"Error"
"Double Breakpoint R";"heb-all";1826;"Error"
"Double Breakpoint R";"heb-all";1827;"Error"
"Double Breakpoint R";"heb-all";1828;"Error"
"Double Breakpoint R";"heb-all";1829;"Error"
"Double Breakpoint R";"heb-all";1830;"Error"
"Double Breakpoint R";"heb-all";1831;"Error"
"Double Breakpoint R";"heb-all";1832;"Error"
"Double Breakpoint R";"heb-all";1833;"Error"
"Double Breakpoint R";"heb-all";1834;"Error"
"Double Breakpoint R";"heb-all";1835;"Error"
"Double Breakpoint R";"heb-all";1836;"Error"
"Double Breakpoint R";"heb-all";1837;"Error"
"Double Breakpoint R";"heb-all";1838;"Error"
"Double Breakpoint R";"heb-all";1839;"Error"
"Double Breakpoint R";"heb-all";1840;"Error"
"Double Breakpoint R";"heb-all";1841;"Error"
"Double Breakpoint R";"heb-all";1842;"Error"
"Double Breakpoint R";"heb-all";1843;"Error"
"Double Breakpoint R";"heb-all";1844;"Error"
"Double Breakpoint R";"heb-all";1845;"Error"
"Double Breakpoint R";"heb-all";1846;"Error"
"Double Breakpoint R";"heb-all";1847;"Error"
"Double Breakpoint R";"heb-all";1848;"Error"
"Double Breakpoint R";"heb-all";1849;"Error"
"Double Breakpoint R";"heb-all";1850;"Error"
"Double Breakpoint R";"heb-all";1851;"Error"
"Double Breakpoint R";"heb-all";1852;"Error"
"Double Breakpoint R";"heb-all";1853;"Error"
"Double Breakpoint R";"heb-all";1854;"Error"
"Double Breakpoint R";"heb-all";1855;"Error"
"Double Breakpoint R";"heb-all";1856;"Error"
"Double Breakpoint R";"heb-all";1857;"Error"
"Double Breakpoint R";"heb-all";1858;"Error"
"Double Breakpoint R";"heb-all";1859;"Error"
"Double Breakpoint R";"heb-all";1860;7.31186009908147;8.92306323518359;-0.971654190560287;-0.163808326767673;-0.19961035298217;13.4367614087171
"Double Breakpoint R";"heb-all";1861;"Error"
"Double Breakpoint R";"heb-all";1862;"Error"
"Double Breakpoint R";"heb-all";1863;"Error"
"Double Breakpoint R";"heb-all";1864;7.59827091080996;9.10579796410151;-0.981391811096367;-0.207329892347108;-0.216189168110254;13.8611011183081
"Double Breakpoint R";"heb-all";1865;"Error"
"Double Breakpoint R";"heb-all";1866;7.69164771951104;9.2633175235217;-0.988045694700808;-0.224460794328625;-0.216416497928491;13.8279541678607
"Double Breakpoint R";"heb-all";1867;"Error"
"Double Breakpoint R";"heb-all";1868;7.43154361514232;8.91708933222549;-0.972117275286056;-0.19436252595501;-0.20935197155634;13.6214138398862
"Double Breakpoint R";"heb-all";1869;"Error"
"Double Breakpoint R";"heb-all";1870;"Error"
"Double Breakpoint R";"heb-all";1871;"Error"
"Double Breakpoint R";"heb-all";1872;"Error"
"Double Breakpoint R";"heb-all";1873;"Error"
"Double Breakpoint R";"heb-all";1874;"Error"
"Double Breakpoint R";"heb-all";1875;7.34670627526631;8.91996658857239;-0.964124773609691;-0.163478357186945;-0.258767023218482;13.5790011032032
"Double Breakpoint R";"heb-all";1876;7.18566723958546;8.9922065644605;-0.971745160005512;-0.179063577075762;-0.215767164010661;13.621309545714
"Double Breakpoint R";"heb-all";1877;"Error"
"Double Breakpoint R";"heb-all";1878;"Error"
"Double Breakpoint R";"heb-all";1879;"Error"
"Double Breakpoint R";"heb-all";1880;"Error"
"Double Breakpoint R";"heb-all";1881;"Error"
"Double Breakpoint R";"heb-all";1882;"Error"
"Double Breakpoint R";"heb-all";1883;"Error"
"Double Breakpoint R";"heb-all";1884;"Error"
